0.8353043895656779,0.0,0.860790188029661,0.0,0.8567101430084746,0.0,0.134765625,0.134765625,0.968017578125,0.07794473983813077,0.0,37.181591749191284,0.0173338633030653,0.05253104120492935,1.0,2.0,0.15478515625,0.13818359375,0.13818359375,0.14501953125,1.0,4.2055029236820474e-08,0.0,21.8417387008667,0.013321388512849808,0.05074279010295868,1.0,2.0,1.0,4.077446069672419e-08,0.0,21.870998859405518,0.01333034411072731,0.051096465438604355,1.0,2.0,5.707931487087708e-06,1.0,0.0,1.0,3.818421845380726e-08,29499,0.1474609375,0.12890625,1.0,2.367304912098689e-07,0.0,21.639583110809326,0.02711186371743679,0.05208082124590874,2.0,3.0,0.0,0.0,0.0,0.0,0.0,6.162922650575638,0.0,6.160546272993088,0.036371007561683655,0.10586182028055191,2.0,0.0,0.0,6.164233684539795,0.0,6.157178580760956,0.03611037880182266,0.10447154194116592,2.0,0.0,0.0004628064124873411,1.0,0.0,16000,0.0,8.179969787597656,fresh_singlehop_late_seed6,cosine_pre_horizon,5e-06,29499,16000,16000,0.0004628064124873411,0.0004628064124873411,5.707931487087708e-06,5e-06,5.707931487087708e-06,1.7687683232546238e-05,29500,0.001,13500,,,warmup_cosine,6,0,30000,29499,591,runs/behavioral_replication_v0_9/s6/fresh_hop1_s1/fresh_singlehop_late_seed6,0.13566770391949154,0.13527045815677965,0.9709720934851694,0.0,0.1432898569915254,0.1375546212923729,0.139209811970339,0.14221398305084745,1.0,0.0,1.0,0.0,1.7687683232546238e-05,1.0,,,,,,,1100,1150,,,,,300,,,,,,,,,,,,,16250,16250,,,,,300,1100,1150,,,,,300,0.134765625,0.134765625,0.968017578125,0.07794473983813077,0.0,37.181591749191284,0.0173338633030653,0.05253104120492935,1.0,2.0,0.15478515625,0.13818359375,0.13818359375,0.14501953125,1.0,4.2055029236820474e-08,0.0,21.8417387008667,0.013321388512849808,0.05074279010295868,1.0,2.0,1.0,4.077446069672419e-08,0.0,21.870998859405518,0.01333034411072731,0.051096465438604355,1.0,2.0,5.707931487087708e-06,1.0,0.0,29499,1.0,3.818421845380726e-08
,,,,0.8603990342881944,0.8611077202690972,,,,,,,,,,,0.1279296875,0.1396484375,,,,,,,,,,,0.999755859375,0.0006365701324284601,0.99658203125,0.017268239163968246,0.05590709298849106,0.18453745543956757,0.0,3.0,0.001,1.0,0.5,1.0,0.0006999310571700335,35999,,,,,,,,,,,0.142578125,0.14453125,,,,,,,,,,,1.0,1.8038308056134156e-06,0.0,28.50929570198059,0.02832496166229248,0.05190242454409599,3.0,0.0,0.001,1.0,0.5,16000,0.546875,13.314022064208984,late_gate_post_seed6,cosine_history_then_high_lr_rewarm,5e-06,35999,16000,16000,0.001,0.001,0.001,0.001,0.001,0.0010000000000000007,36000,0.001,20000,0.001,16000,warmup_cosine_then_rewarm_constant,6,6000,30000,30000,721,runs/behavioral_replication_v0_9/s6/rewarm_late/late_gate_post_seed6,,,,,0.13947889539930555,0.13441297743055555,,,,,0.9998779296875,0.9955206976996528,0.0010000000000000007,0.9976128472222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3350,3700,26800,28200,28750,30700,26800,,,,,,,,,,,0.140625,0.1318359375,,,,,,,,,,,1.0,0.0005273902297631139,0.9892578125,0.0660216532414779,0.061521805822849274,0.19598552584648132,0.0,3.0,0.001,1.0,0.5,30000,0.9921875,0.02966100163757801
,,,,0.8598802354600694,0.8628607855902777,,,,,,,,,,,0.1298828125,0.150390625,,,,,,,,,,,1.0,0.00032855067865966703,0.999267578125,0.0045047087314742384,0.031938325613737106,0.08365225791931152,1.0,3.0,0.001,1.0,0.5,1.0,0.00017511428450234234,35999,,,,,,,,,,,0.142578125,0.14453125,,,,,,,,,,,1.0,1.2386371224692994e-05,0.0,26.974161028862,0.027843765914440155,0.05156780034303665,3.0,0.0,0.001,1.0,0.5,16000,0.546875,13.314022064208984,late_gate_post_seed6,cosine_history_then_high_lr_rewarm,5e-06,35999,16000,16000,0.001,0.001,0.001,0.001,0.001,0.0010000000000000007,36000,0.001,20000,0.001,16000,warmup_cosine_then_rewarm_constant_reset_optim,6,6000,30000,30000,721,runs/behavioral_replication_v0_9/s6/rewarm_reset_late/late_gate_post_seed6,,,,,0.1396552191840278,0.1357693142361111,,,,,0.9995354546440972,0.9986300998263888,0.0010000000000000007,0.9986436631944444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3350,3700,25300,25350,25450,25850,250,,,,,,,,,,,0.1376953125,0.13525390625,,,,,,,,,,,1.0,0.0001543113837101373,0.999267578125,0.0031900576541374903,0.03792642056941986,0.10667987167835236,2.0,3.0,0.001,1.0,0.5,30000,1.0,0.00025515235029160976
,,,,0.8605832891949152,0.022018173993644086,,,,,,,,,,,0.140625,0.1376953125,,,,,,,,,,,0.999755859375,0.0013529508066767448,0.1669921875,2.1517497897148132,0.04614884406328201,0.13280072808265686,3.0,0.0,5.707931487087708e-06,1.0,0.5,0.60546875,1.0610034465789795,29499,,,,,,,,,,,0.14208984375,0.14404296875,,,,,,,,,,,1.0,8.718276554020576e-07,0.0,29.10667383670807,0.02851550653576851,0.05172623693943024,3.0,0.0,0.0004628064124873411,1.0,0.5,16000,0.546875,13.314022064208984,late_gate_post_seed6,cosine_pre_horizon,5e-06,29499,16000,16000,0.0004628064124873411,0.0004628064124873411,5.707931487087708e-06,5e-06,5.707931487087708e-06,1.7687683232546238e-05,29500,0.001,13500,,,warmup_cosine,6,0,30000,29499,591,runs/behavioral_replication_v0_9/s6/s1_late_original/late_gate_post_seed6,,,,,0.1390194650423729,0.1436953787076271,,,,,0.9996027542372882,0.1657135527012712,1.7687683232546238e-05,0.5897775423728814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3350,3700,,,,,300,,,,,,,,,,,0.140625,0.1376953125,,,,,,,,,,,0.999755859375,0.0013529508066767448,0.1669921875,2.1517497897148132,0.04614884406328201,0.13280072808265686,3.0,0.0,5.707931487087708e-06,1.0,0.5,29499,0.60546875,1.0610034465789795
,,,,0.8594495985243056,0.05965169270833334,,,,,,,,,,,0.12841796875,0.14306640625,,,,,,,,,,,1.0,0.00011879926341862301,0.210205078125,1.963032715022564,0.03273966908454895,0.12855730950832367,3.0,0.0,5.000001948077038e-06,1.0,0.5,0.5625,1.0407681465148926,35999,,,,,,,,,,,0.14501953125,0.1416015625,,,,,,,,,,,1.0,1.20427400940315e-06,0.0,29.829580187797546,0.029176142066717148,0.049802977591753006,1.0,3.0,0.0006009064556902949,1.0,0.5,16000,0.546875,13.705463409423828,late_gate_post_seed6,cosine_full_horizon,5e-06,35999,16000,16000,0.0006009064556902949,0.0006009064556902949,5.000001948077038e-06,5e-06,5.000001948077038e-06,1.320003705578538e-05,36000,0.001,20000,,,warmup_cosine,6,0,36000,35999,721,runs/behavioral_replication_v0_9/s6/s1_longcos_late/late_gate_post_seed6,,,,,0.14042833116319445,0.14152018229166666,,,,,0.9998779296875,0.201171875,1.320003705578538e-05,0.5976019965277778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400,3450,,,,,300,,,,,,,,,,,0.12841796875,0.14306640625,,,,,,,,,,,1.0,0.00011879926341862301,0.210205078125,1.963032715022564,0.03273966908454895,0.12855730950832367,3.0,0.0,5.000001948077038e-06,1.0,0.5,35999,0.5625,1.0407681465148926
,,,,0.8590189615885417,0.023339165581597238,,,,,,,,,,,0.12646484375,0.1416015625,,,,,,,,,,,0.99951171875,0.0014198547060004785,0.168212890625,2.132803663611412,0.04610644653439522,0.13221777975559235,2.0,0.0,5e-06,1.0,0.5,0.54296875,1.1209545135498047,35999,,,,,,,,,,,0.14208984375,0.14404296875,,,,,,,,,,,1.0,8.718276554020576e-07,0.0,29.10667383670807,0.02851550653576851,0.05172623693943024,3.0,0.0,0.0004628064124873411,1.0,0.5,16000,0.546875,13.314022064208984,late_gate_post_seed6,cosine_final_lr_plateau_extension,5e-06,35999,16000,16000,0.0004628064124873411,0.0004628064124873411,5e-06,5e-06,5e-06,5.000000000000009e-06,36000,0.001,20000,,,warmup_cosine,6,6000,30000,30000,721,runs/behavioral_replication_v0_9/s6/s1_plateau_late/late_gate_post_seed6,,,,,0.1405978732638889,0.1425442165798611,,,,,0.9996168348524306,0.16588338216145834,5.000000000000009e-06,0.5732421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3350,3700,,,,,300,,,,,,,,,,,0.13671875,0.13671875,,,,,,,,,,,0.999267578125,0.002051114431651513,0.172119140625,2.134735092520714,0.045887500047683716,0.12872014939785004,3.0,0.0,5e-06,1.0,0.5,30000,0.6015625,1.0157443284988403
,,,,0.8595479329427084,0.8635016547309028,,,,,,,,,,,0.12939453125,0.14697265625,,,,,,,,,,,1.0,0.0002819112723955186,0.99853515625,0.021142012734344462,0.023534666746854782,0.08009037375450134,3.0,3.0,0.001,1.0,0.5,0.99609375,0.06648952513933182,35999,,,,,,,,,,,0.14501953125,0.13671875,,,,,,,,,,,1.0,8.256751796054118e-06,0.0,26.94442594051361,0.029744083061814308,0.04966763034462929,3.0,0.0,0.001,1.0,0.5,16000,0.546875,12.554368019104004,late_gate_post_seed6,constant_high_lr,5e-06,35999,16000,16000,0.001,0.001,0.001,0.001,0.001,0.0010000000000000007,36000,0.001,20000,,,warmup_constant,6,6000,30000,30000,721,runs/behavioral_replication_v0_9/s6/s2_constant_late/late_gate_post_seed6,,,,,0.1399468315972222,0.13395860460069445,,,,,0.9994947645399306,0.9974602593315972,0.0010000000000000007,0.99853515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400,3550,25750,26000,26200,27400,250,,,,,,,,,,,0.1396484375,0.1318359375,,,,,,,,,,,0.99951171875,0.0010636603146849666,0.9970703125,0.015014230088127078,0.022628145292401314,0.04110273718833923,3.0,0.0,0.001,1.0,0.5,30000,1.0,0.00042895678780041635
0.8025564420021187,0.0,0.8591349973516949,0.0,0.8585391287076272,0.0,0.1396484375,0.12841796875,0.93359375,0.5363102024421096,0.00048828125,39.228888750076294,0.026509761810302734,0.05250312387943268,3.0,2.0,0.14697265625,0.1513671875,0.1435546875,0.14306640625,1.0,3.172317120103685e-08,0.0,20.58858013153076,0.033372342586517334,0.08055675774812698,1.0,2.0,1.0,3.026798012228937e-08,0.0,20.599114418029785,0.03508717566728592,0.08671952039003372,1.0,2.0,5.707931487087708e-06,1.0,0.0,1.0,2.4680044674596502e-08,29499,0.13427734375,0.1396484375,1.0,6.059416524095695e-08,0.0,20.807008504867554,0.025104420259594917,0.04686420410871506,2.0,3.0,0.0,0.0,0.0,0.0,0.0,7.464542478322983,0.0,7.574934333562851,0.03283600136637688,0.14104661345481873,3.0,0.0,0.0,7.467933386564255,0.0,7.582781255245209,0.03262539952993393,0.13803404569625854,3.0,0.0,0.0004628064124873411,1.0,0.0,16000,0.0,8.846084594726562,fresh_singlehop_late_seed7,cosine_pre_horizon,5e-06,29499,16000,16000,0.0004628064124873411,0.0004628064124873411,5.707931487087708e-06,5e-06,5.707931487087708e-06,1.7687683232546238e-05,29500,0.001,13500,,,warmup_cosine,7,0,30000,29499,591,runs/behavioral_replication_v0_9/s7/fresh_hop1_s1/fresh_singlehop_late_seed7,0.1302304025423729,0.1291793564618644,0.9327868445444916,0.0004179356461864407,0.1414608712923729,0.13878773834745764,0.1408650026483051,0.1398718882415254,1.0,0.0,1.0,0.0,1.7687683232546238e-05,1.0,,,,,,,1000,1050,,,,,300,,,,,,,,,,,,,16300,16300,,,,,300,1000,1050,,,,,300,0.1396484375,0.12841796875,0.93359375,0.5363102024421096,0.00048828125,39.228888750076294,0.026509761810302734,0.05250312387943268,3.0,2.0,0.14697265625,0.1513671875,0.1435546875,0.14306640625,1.0,3.172317120103685e-08,0.0,20.58858013153076,0.033372342586517334,0.08055675774812698,1.0,2.0,1.0,3.026798012228937e-08,0.0,20.599114418029785,0.03508717566728592,0.08671952039003372,1.0,2.0,5.707931487087708e-06,1.0,0.0,29499,1.0,2.4680044674596502e-08
,,,,0.8592258029513888,0.8630405002170138,,,,,,,,,,,0.13525390625,0.13037109375,,,,,,,,,,,0.9990234375,0.0021952255945052457,0.999267578125,0.0029835324039595434,0.0305829755961895,0.05445963516831398,1.0,2.0,0.001,1.0,0.5,0.99609375,0.020952532067894936,35999,,,,,,,,,,,0.125,0.15478515625,,,,,,,,,,,1.0,9.368409514820542e-08,0.0,29.882930159568787,0.03150613233447075,0.05066002532839775,0.0,0.0,0.001,1.0,0.5,16000,0.5,15.938152313232422,late_gate_post_seed7,cosine_history_then_high_lr_rewarm,5e-06,35999,16000,16000,0.001,0.001,0.001,0.001,0.001,0.0010000000000000007,36000,0.001,20000,0.001,16000,warmup_cosine_then_rewarm_constant,7,6000,30000,30000,721,runs/behavioral_replication_v0_9/s7/rewarm_late/late_gate_post_seed7,,,,,0.1404690212673611,0.1361423068576389,,,,,0.99969482421875,0.9991828070746528,0.0010000000000000007,0.9989149305555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200,4250,23350,23400,23500,23700,300,,,,,,,,,,,0.12353515625,0.13232421875,,,,,,,,,,,0.999755859375,0.0008011515916450662,0.999755859375,0.0012974877499800641,0.029227575287222862,0.0525590144097805,1.0,2.0,0.001,1.0,0.5,30000,1.0,0.00018777442164719105
,,,,0.8586832682291666,0.8635999891493055,,,,,,,,,,,0.142578125,0.13671875,,,,,,,,,,,1.0,1.8383092282192592e-05,0.99853515625,0.005935115967531601,0.0397464781999588,0.08605833351612091,1.0,2.0,0.001,1.0,0.5,1.0,0.0007621671538800001,35999,,,,,,,,,,,0.1259765625,0.15380859375,,,,,,,,,,,1.0,9.070231907770676e-07,0.0,28.753864288330078,0.03139384463429451,0.051095787435770035,0.0,0.0,0.001,1.0,0.5,16000,0.5,15.938152313232422,late_gate_post_seed7,cosine_history_then_high_lr_rewarm,5e-06,35999,16000,16000,0.001,0.001,0.001,0.001,0.001,0.0010000000000000007,36000,0.001,20000,0.001,16000,warmup_cosine_then_rewarm_constant_reset_optim,7,6000,30000,30000,721,runs/behavioral_replication_v0_9/s7/rewarm_reset_late/late_gate_post_seed7,,,,,0.14106580946180555,0.13564046223958334,,,,,0.9997490776909722,0.9992404513888888,0.0010000000000000007,0.9994574652777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200,4250,23500,23500,23550,23700,300,,,,,,,,,,,0.1328125,0.1318359375,,,,,,,,,,,0.99951171875,0.002782424138558781,0.998291015625,0.02394543283207895,0.04135744273662567,0.10488545894622803,1.0,3.0,0.001,1.0,0.5,30000,1.0,8.47399205667898e-05
,,,,0.859569484904661,0.038061109639830504,,,,,,,,,,,0.1279296875,0.14501953125,,,,,,,,,,,1.0,0.000245569321577932,0.180908203125,2.018296517431736,0.03679414093494415,0.10814332962036133,0.0,0.0,5.707931487087708e-06,1.0,0.5,0.63671875,0.9617774486541748,29499,,,,,,,,,,,0.125,0.15478515625,,,,,,,,,,,1.0,4.1705631170785296e-08,0.0,30.337514877319336,0.03155064582824707,0.050461478531360626,0.0,0.0,0.0004628064124873411,1.0,0.5,16000,0.5,15.938152313232422,late_gate_post_seed7,cosine_pre_horizon,5e-06,29499,16000,16000,0.0004628064124873411,0.0004628064124873411,5.707931487087708e-06,5e-06,5.707931487087708e-06,1.7687683232546238e-05,29500,0.001,13500,,,warmup_cosine,7,0,30000,29499,591,runs/behavioral_replication_v0_9/s7/s1_late_original/late_gate_post_seed7,,,,,0.14033534163135594,0.14329813294491525,,,,,0.999904826536017,0.18135924258474576,1.7687683232546238e-05,0.5991128177966102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200,4250,,,,,300,,,,,,,,,,,0.1279296875,0.14501953125,,,,,,,,,,,1.0,0.000245569321577932,0.180908203125,2.018296517431736,0.03679414093494415,0.10814332962036133,0.0,0.0,5.707931487087708e-06,1.0,0.5,29499,0.63671875,0.9617774486541748
,,,,0.8585001627604166,0.07147555881076387,,,,,,,,,,,0.14404296875,0.1572265625,,,,,,,,,,,1.0,0.0009016854755827808,0.208984375,1.8820259645581245,0.026983371004462242,0.07735815644264221,1.0,0.0,5.000001948077038e-06,1.0,0.5,0.58984375,1.0091979503631592,35999,,,,,,,,,,,0.12890625,0.16162109375,,,,,,,,,,,1.0,8.6622268860026e-06,0.0,28.933610200881958,0.029043912887573242,0.046567417681217194,3.0,3.0,0.0006009064556902949,1.0,0.5,16000,0.5,15.149761199951172,late_gate_post_seed7,cosine_full_horizon,5e-06,35999,16000,16000,0.0006009064556902949,0.0006009064556902949,5.000001948077038e-06,5e-06,5.000001948077038e-06,1.320003705578538e-05,36000,0.001,20000,,,warmup_cosine,7,0,36000,35999,721,runs/behavioral_replication_v0_9/s7/s1_longcos_late/late_gate_post_seed7,,,,,0.14137776692708334,0.1420355902777778,,,,,0.9998779296875,0.21351114908854166,1.320003705578538e-05,0.6111111111111112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4250,4400,,,,,300,,,,,,,,,,,0.14404296875,0.1572265625,,,,,,,,,,,1.0,0.0009016854755827808,0.208984375,1.8820259645581245,0.026983371004462242,0.07735815644264221,1.0,0.0,5.000001948077038e-06,1.0,0.5,35999,0.58984375,1.0091979503631592
,,,,0.8578389485677084,0.03953721788194445,,,,,,,,,,,0.14892578125,0.1494140625,,,,,,,,,,,1.0,0.0002068183182473149,0.179443359375,2.0163522362709045,0.0369969978928566,0.11168728023767471,0.0,0.0,5e-06,1.0,0.5,0.5390625,1.1116942167282104,35999,,,,,,,,,,,0.125,0.15478515625,,,,,,,,,,,1.0,4.1705631170785296e-08,0.0,30.337514877319336,0.03155064582824707,0.050461478531360626,0.0,0.0,0.0004628064124873411,1.0,0.5,16000,0.5,15.938152313232422,late_gate_post_seed7,cosine_final_lr_plateau_extension,5e-06,35999,16000,16000,0.0004628064124873411,0.0004628064124873411,5e-06,5e-06,5e-06,5.000000000000009e-06,36000,0.001,20000,,,warmup_cosine,7,6000,30000,30000,721,runs/behavioral_replication_v0_9/s7/s1_plateau_late/late_gate_post_seed7,,,,,0.1420355902777778,0.14211018880208334,,,,,0.9998745388454862,0.1816474066840278,5.000000000000009e-06,0.595703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200,4250,,,,,300,,,,,,,,,,,0.13232421875,0.1357421875,,,,,,,,,,,0.999755859375,0.0014800540484429803,0.188232421875,2.023077093064785,0.036859363317489624,0.10822790116071701,0.0,0.0,5e-06,1.0,0.5,30000,0.5703125,1.055083990097046
,,,,0.8594767252604166,0.8647528754340278,,,,,,,,,,,0.1455078125,0.1337890625,,,,,,,,,,,0.999755859375,0.00032513255371213745,0.998779296875,0.008244749276968832,0.0278682429343462,0.05853133648633957,2.0,3.0,0.001,1.0,0.5,1.0,4.27638333349023e-05,35999,,,,,,,,,,,0.130859375,0.150390625,,,,,,,,,,,0.99951171875,0.0008693434983797488,0.0,26.757371306419373,0.029057135805487633,0.04655347391963005,1.0,3.0,0.001,1.0,0.5,16000,0.5,13.863809585571289,late_gate_post_seed7,constant_high_lr,5e-06,35999,16000,16000,0.001,0.001,0.001,0.001,0.001,0.0010000000000000007,36000,0.001,20000,,,warmup_constant,7,6000,30000,30000,721,runs/behavioral_replication_v0_9/s7/s2_constant_late/late_gate_post_seed7,,,,,0.14033338758680555,0.13448079427083334,,,,,0.9998101128472222,0.9992336697048612,0.0010000000000000007,0.9996744791666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4350,4400,22950,23000,23050,23350,300,,,,,,,,,,,0.1259765625,0.130859375,,,,,,,,,,,0.999755859375,0.00031988623675260897,0.999755859375,0.0013201660285631078,0.02540939301252365,0.06040778383612633,2.0,3.0,0.001,1.0,0.5,30000,1.0,0.00015537520812358707
